Title,Available Globally?,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description
Whindersson Nunes: Adult // Whindersson Nunes: Adulto,Yes,2019-08-15,1900000,433.0,7.2,['Comedy'],"tv special,stand up comedy,brazilian stand up comedy,youtube brasil,brazilian youtuber",Brazilian YouTube sensation Whindersson Nunes revisits his humble beginnings and much more in a series of playful stories and peculiar songs.
White Girl,Yes,,1900000,11570.0,5.7,"['Crime', 'Drama']","sex scene,reverse cowgirl sex position,oral sex in bar,sex with boss,sex in an office",
Words Bubble Up Like Soda Pop // サイダーのように言葉が湧き上がる,Yes,2021-07-22,1900000,5142.0,6.8,"['Animation', 'Drama', 'Music']","friendship,boy,girl,love,teenager","A meeting and romance starts between two people with communication issues - a boy who wears headphones and uses haiku poems, and a girl who wears a mask and only does online videos."
Wrath of the Titans,No,,1900000,194066.0,5.7,"['Action', 'Adventure', 'Fantasy']","greek mythology,underworld,demi god,myth,poseidon character","Perseus braves the treacherous underworld to rescue his father, Zeus, captured by his son, Ares, and brother Hades who unleash the ancient Titans upon the world."
#LadyRancho,No,,1800000,,,,,
1983: Season 1,Yes,2018-11-30,1800000,11869.0,8.4,['Short'],,
3 idiotas,No,,1800000,1322.0,4.4,['Comedy'],"based on film,remake,mexican remake,mexican remake of indian film,remake of indian film",A group of friends embark on a fun adventure determined to find a college roommate who disappeared without a trace on graduation day.
A Call to Spy,No,,1800000,9117.0,6.7,"['Biography', 'Crime', 'Drama']","world war two,espionage,spy,soe special operations executive,female spy","In the beginning of WWII, with Britain becoming desperate, Churchill orders his new spy agency - SOE - to recruit and train women as spies."
A Full Saturday night: 2023 // 토요일은 밥이 좋아: 2023 파트 1,No,,1800000,331.0,6.0,"['Drama', 'Romance']","italy,feminism,communist,feminist,family relationships",A communist journalist and an American liberal photographer try to cohabit with their different perspectives of love and life.
A Love So Beautiful: Season 1 // 致我們單純的小美好: 第 1 季 // 致我们单纯的小美好: 第 1 季,No,,1800000,1546.0,7.3,"['Comedy', 'Romance']","teenager,kdrama,korean drama,remake,unrequited love","Love is as tough as it is sweet for a lovestruck teenager, whose relationship with her next-door neighbor transforms as they grow into adulthood."
A Love So Beautiful: Season 1 // 致我們單純的小美好: 第 1 季 // 致我们单纯的小美好: 第 1 季,No,,1800000,1546.0,7.3,"['Comedy', 'Romance']","teenager,kdrama,korean drama,remake,unrequited love","Love is as tough as it is sweet for a lovestruck teenager, whose relationship with her next-door neighbor transforms as they grow into adulthood."
A Perfect Fit,Yes,2021-07-15,1800000,687.0,5.4,"['Comedy', 'Drama', 'Romance']","love,fashion,parent,friendship","Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiancé."
Adú,No,2020-06-30,1800000,5351.0,6.8,['Drama'],"childhood,connecting stories,africa,elephant,travel","Three people, three stories, one thing in common: Africa."
Aggretsuko: Season 4 // アグレッシブ烈子: シーズン4,Yes,2021-12-16,1800000,,,,,
Air Force One,No,,1800000,207029.0,6.5,"['Action', 'Drama', 'Thriller']","airplane hijacking,terrorist,terrorism,air force one,president of the united states","Communist radicals hijack Air Force One with the U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a veteran, fights to rescue the hostages on board."
AJIN: Demi-Human: Season 1 // 亜人: シーズン1,Yes,2016-01-18,1800000,2075.0,6.3,"['Action', 'Horror', 'Mystery']","live action remake of anime,one word title,demi god,vehicular accident,killed in an accident","A high school student discovers he is an Ajin, a demi-human being. He ends up a fugitive on the run because of his powers."
Aloha,No,,1800000,70106.0,5.4,"['Comedy', 'Drama', 'Romance']","hawaii,written by director,one word title,reference to kesha,military industrial complex",A celebrated military contractor returns to the site of his greatest career triumphs and reconnects with a long-ago love while unexpectedly falling for the hard-charging Air Force watchdog assigned to him.
Animal Kingdom: Season 2,No,,1800000,31.0,4.6,"['Animation', 'Short']","circus,cracker,spinach,surrealism,scrappy character","Sparky hates spinach and doesn&apos;t want to finish his lunch, which contains spinach. Suddenly a cracker comes to life and makes a deal with him--if Sparky finishes his spinach, he&apos;ll be able to see a live circus."
Are We There Yet? (2005),No,,1800000,34112.0,4.8,"['Adventure', 'Comedy', 'Family']","braces,fish out of water,child gagged,reference to lebron james,reference to 50 cent",
Ash vs. Evil Dead: Season 2,No,,1800000,62.0,8.6,"['Short', 'Comedy', 'Horror']",,"In this Funny or Die skit, Bruce Campbell explains the dangers and annoying things about having a chainsaw as a hand."
Autumn's Concerto // 下一站幸福: 第 1 季,Yes,,1800000,5.0,6.8,"['Music', 'Reality-TV']",,
Badanamu Stories: Season 1,Yes,,1800000,,,"['Comedy', 'Talk-Show']",,"Ellen presents the most touching and inspiring stories featured throughout Season 14, including Katy Perry surprising an Orlando shooting survivor, a rapping teacher, and Ellen surprising a graduating class with four-year college ..."
Badrinath Ki Dulhania // बद्रीनाथ की दुल्हनिया,No,,1800000,13233.0,6.1,"['Comedy', 'Drama', 'Romance']",town,Badrinath is looking for a typical bride; Vaidehi is looking for an independent life. Together they must break with tradition and redefine their role.
Baptiste: Season 2,No,,1800000,,,,,
Beast of Bangalore: Indian Predator: Limited Series,Yes,2022-12-16,1800000,581.0,6.2,"['Documentary', 'Crime']","tv mini series,predator,murder","A dangerous predator on the streets of Bangalore, lurking in the shadows leaving women feeling unsafe. He changed the whole landscape of this city."
Billions: Season 4,No,,1800000,57.0,7.6,['Crime'],,"Cops, Robbers and Bunny Chow - Loosely based on a true story about one of the biggest robberies in South African history. Brothers Ronnie (Jack Devnarain) and Jugs (Rahul Brijnath), two police man from Chatsworth, hatch a plot to ..."
Billions: Season 5,No,,1800000,,,,,
Black Clover IV // ブラッククローバー IV,No,,1800000,7236.0,7.4,"['Animation', 'Action', 'Adventure']","based on tv series,based on anime series,based on manga,magic,sword",
Blacklight (2022),No,,1800000,23220.0,4.8,"['Action', 'Drama', 'Thriller']","fbi,intimidation,blackmail,murder,karate",
Blasted // Blasted: Gutta vs aliens,Yes,2022-06-28,1800000,2483.0,4.8,"['Action', 'Comedy', 'Sci-Fi']","unidentified flying object,investigating a mystery,geeks in love,friendship,friend","When a former childhood friend crashes Sebastian&apos;s bachelor party and makes it all about himself, only an alien invasion can make them put aside their bad blood and reunite as the kick-ass laser-tag duo they once were."
Bleach (2004): The Entry,No,,1800000,,,,,
Bleach (2004): The Rescue,No,,1800000,,,"['Documentary', 'Short']","year in title,2000s,number in title",
BoBoiBoy Galaxy: Season 1,No,,1800000,190.0,8.1,"['Animation', 'Action', 'Adventure']","sequel,sequel to tv series,cgi animation,computer animation,3d animation","BoBoiBoy Galaxy is a story about the Power Sphera, robots that were created to give superpowers to their owners. However, the Power Sphera project was eventually deemed a dangerous project and canceled, and many Power Sphera fled ..."
Call Me Tita,No,,1800000,,,"['Short', 'Comedy']","48 hour film project,austin,texas","Gary has a week to find a wedding date, he gets more than he bargained for."
Call My Agent!: Season 3 // Dix pour cent: Saison 3,No,2018-12-11,1800000,16239.0,8.3,"['Comedy', 'Drama']","female protagonist,lesbian,office,lesbianism,lesbian relationship",French serial about the lives and jobs of people working at a talent agency.
Catastrophe: Season 1,No,,1800000,107.0,7.7,"['Comedy', 'Drama', 'Romance']","reference to google,fainting,diamond,reference to gollum,cat","After Carly regrets donating an expensive gift from Harper&apos;s girlfriend to a cat charity, she enlists her friends to steal it back."
Christmas Inheritance,Yes,2017-12-15,1800000,13046.0,5.7,"['Comedy', 'Drama', 'Romance']","christmas,inheritance,suntan pantyhose,christmas party,christmas tree","To be the CEO, an heiress is challenged by her dad to deliver a Christmas letter in person to his ex-partner in their hometown - traveling by bus, incognito and with only $100. Will she learn something from the people there?"
Christmas with the Kranks,No,,1800000,55358.0,5.4,"['Comedy', 'Family']","christmas party,christmas,arrest,slapstick comedy,police","With their daughter, Blair, away in Peru, Luther and Nora Krank decide to skip Christmas all together until she decides to come home, causing an uproar when they have to celebrate it at the last minute."
Cliffhanger,No,,1800000,137805.0,6.5,"['Action', 'Adventure', 'Thriller']","rock climbing,avalanche,search and rescue,guilt,falling to death",A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.
Close Enough: Season 2,No,2021-05-26,1800000,69.0,7.5,"['Short', 'Comedy']",slapstick comedy,
Code Geass: Lelouch of the Rebellion: Season 1 // コードギアス 反逆のルルーシュ,No,,1800000,537.0,7.5,"['Animation', 'Action', 'Sci-Fi']","robot,teenager,cape,masked,genius","A remake of the last 9 episodes in Code Geass R2, which is a prequel to Lelouch of the Resurrection."
Cold Pursuit,No,,1800000,76375.0,6.2,"['Action', 'Comedy', 'Crime']","kehoe colorado,homosexual,revenge,gay kiss,remake of norwegian film",
Couples Come Dine with Me: Season 2,No,,1800000,103.0,7.0,['Reality-TV'],"dinner guest,prize money,cookery,couple,judging","Couples compete to win a cash prize, taking turns to cook meals for each other."
Crazy Ex-Girlfriend: Season 4,No,,1800000,,,"['Short', 'Comedy']",,
Crime Diaries: Night Out: Season 1 // Historia de un crimen: Colmenares: Temporada 1,Yes,2019-05-03,1800000,76.0,5.9,['Short'],"bobcat,rabbit,owl,raccoon,skunk",
Critical Thinking,No,,1800000,,,,,
Cásese quien pueda,No,,1800000,1905.0,5.7,"['Comedy', 'Romance']","jungle,groom leaves bride on wedding day,cheated,woman wears lingerie,friend","Bride-to-be Ana gets drunk after learning some secrets about her fiancé, and ends up in a jungle; Daniela has always been afraid to tell her best friend she has feelings for him."
Damnation: Season 1,Yes,2018-02-01,1800000,,,,,
Deepa & Anoop: Season 1,Yes,2022-08-15,1800000,,,"['Animation', 'Short', 'Drama']",,"The classic fairy tale tells the story of two step sisters, Deepa and Rupa. Rupa is kind and unselfish; Deepa is uncaring and greedy."
Dinotrux Supercharged: Season 2,No,2018-03-23,1800000,117.0,7.6,"['Animation', 'Short', 'Action']",well,In this new season of dinotrux Ty and the others meet new friends as well as face new challenges both normal and supercharged.
Dobaaraa // दोबारा,No,,1800000,20736.0,4.8,"['Drama', 'Fantasy', 'Mystery']","woman,murder,death","A woman gets an opportunity to save the life of a 12-year old boy who witnessed a death during a thunderstorm which happened 25 years ago, by getting connected through the television set during a similar storm in the present."
Dogs: Season 2,Yes,2021-07-07,1800000,253.0,1.6,"['Short', 'Comedy']",,
Dolly Parton's Heartstrings: Season 1,Yes,2019-11-22,1800000,2378.0,7.6,"['Comedy', 'Drama', 'Music']",based on song,8 of singer/songwriter Dolly Parton&apos;s most famous songs are brought to life in 8 different episodes.
Don (2022),No,,1800000,134991.0,6.3,"['Drama', 'Mystery', 'Thriller']","housewife,oral sex,throat slit,husband wife sex,egg","While her husband leaves home everyday to work in a top secret facility, a young 1950s housewife begins to question her life when she notices strange behavior from the other wives in the neighborhood."
DOTA: Dragon's Blood: Book 3,Yes,2022-08-11,1800000,21252.0,7.7,"['Animation', 'Action', 'Adventure']","based on video game,magician,dragon,princess,warrior","After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined."
Emperor (2020),No,,1800000,1485.0,5.9,"['Biography', 'Drama', 'History']","slave,slavery,escaped slave,runaway slave,john brown character",An escaped slave travels north and has chance encounters with Frederick Douglass and John Brown. Based on the life story of Shields Green.
Escalona: Season 1,No,,1800000,,,,,
Escape from Alcatraz,No,,1800000,144719.0,7.6,"['Action', 'Biography', 'Crime']","prison,escape,island,prison island,prison cell","Alcatraz is the most secure prison of its time. It is believed that no one can ever escape from it, until three daring men make a possibly successful attempt at escaping from one of the most infamous prisons in the world."
Explained: Season 1,Yes,2018-05-23,1800000,,,['Talk-Show'],,
Facing Nolan,No,,1800000,1723.0,7.9,"['Documentary', 'Biography', 'Sport']",,"In the world of Major League Baseball no one has created a mythology like Nolan Ryan. Told from the point of view of the hitters who faced him and the teammates who revered him, Facing Nolan is the definitive documentary of a Texa..."
Fairy Tail: Season 9,No,,1800000,8.0,5.2,"['Action', 'Adventure', 'Fantasy']","nintendo 3ds,console game,farming,role playing game",
